"BiocVersion","Genome","GenomeSizeMB","NumGenes","NumOrthologs","SourceType","SourceUrl","SourceVersion","Species","Organism","Strain","TaxonomyId","Coordinate_1_based","DataProvider","Maintainer","Tags","Title","Description","RDataClass","DispatchClass","ResourceName","RDataPath"
"3.8","MicrosporidiaDB-39_EcuniculiGBM1",2.5,"2126","2084","GFF","http://MicrosporidiaDB.org/common/downloads/Current_Release/EcuniculiGBM1/gff/data/MicrosporidiaDB-39_EcuniculiGBM1.gff","39","Encephalitozoon cuniculi","Encephalitozoon cuniculi GB-M1","GB-M1",284813,TRUE,"MicrosporidiaDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Microsporidia","Encephalitozoon cuniculi GB-M1 genome wide annotations","MicrosporidiaDB 39 genome annotations for Encephalitozoon cuniculi GB-M1","OrgDb","SQLiteFile","org.Encephalitozoon_cuniculi_GB-M1.microsporidia.db.sqlite","EuPathDB/OrgDb/3.8/org.Encephalitozoon_cuniculi_GB-M1.microsporidia.db.sqlite"
"3.8","AmoebaDB-39_EhistolyticaHM1IMSS",20.8,"8333","8306","GFF","http://AmoebaDB.org/common/downloads/Current_Release/EhistolyticaHM1IMSS/gff/data/AmoebaDB-39_EhistolyticaHM1IMSS.gff","39","Entamoeba histolytica","Entamoeba histolytica HM-1:IMSS","HM-1:IMSS",294381,TRUE,"AmoebaDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Amoeba","Entamoeba histolytica HM-1:IMSS genome wide annotations","AmoebaDB 39 genome annotations for Entamoeba histolytica HM-1:IMSS","OrgDb","SQLiteFile","org.Entamoeba_histolytica_HM-1:IMSS.amoeba.db.sqlite","EuPathDB/OrgDb/3.8/org.Entamoeba_histolytica_HM-1:IMSS.amoeba.db.sqlite"
"3.8","FungiDB-39_CalbicansWO1",14.42,"6285","6086","GFF","http://FungiDB.org/common/downloads/Current_Release/CalbicansWO1/gff/data/FungiDB-39_CalbicansWO1.gff","39","Candida albicans","Candida albicans WO-1","WO-1",294748,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Candida albicans WO-1 genome wide annotations","FungiDB 39 genome annotations for Candida albicans WO-1","OrgDb","SQLiteFile","org.Candida_albicans_WO-1.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Candida_albicans_WO-1.fungi.db.sqlite"
"3.8","FungiDB-39_CdeuterogattiiR265",17.48,"6637","6390","GFF","http://FungiDB.org/common/downloads/Current_Release/CdeuterogattiiR265/gff/data/FungiDB-39_CdeuterogattiiR265.gff","39","Cryptococcus deuterogattii","Cryptococcus deuterogattii R265","R265",294750,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Cryptococcus deuterogattii R265 genome wide annotations","FungiDB 39 genome annotations for Cryptococcus deuterogattii R265","OrgDb","SQLiteFile","org.Cryptococcus_deuterogattii_R265.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Cryptococcus_deuterogattii_R265.fungi.db.sqlite"
"3.8","FungiDB-39_ClusitaniaeATCC42720",12.11,"6153","5300","GFF","http://FungiDB.org/common/downloads/Current_Release/ClusitaniaeATCC42720/gff/data/FungiDB-39_ClusitaniaeATCC42720.gff","39","Clavispora lusitaniae","Clavispora lusitaniae ATCC 42720","ATCC 42720",306902,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Clavispora lusitaniae ATCC 42720 genome wide annotations","FungiDB 39 genome annotations for Clavispora lusitaniae ATCC 42720","OrgDb","SQLiteFile","org.Clavispora_lusitaniae_ATCC_42720.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Clavispora_lusitaniae_ATCC_42720.fungi.db.sqlite"
"3.8","PlasmoDB-39_Pchabaudichabaudi",18.97,"5364","5216","GFF","http://PlasmoDB.org/common/downloads/Current_Release/Pchabaudichabaudi/gff/data/PlasmoDB-39_Pchabaudichabaudi.gff","39","Plasmodium chabaudi","Plasmodium chabaudi chabaudi","chabaudi",31271,TRUE,"PlasmoDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Plasmodium","Plasmodium chabaudi chabaudi genome wide annotations","PlasmoDB 39 genome annotations for Plasmodium chabaudi chabaudi","OrgDb","SQLiteFile","org.Plasmodium_chabaudi_chabaudi.plasmo.db.sqlite","EuPathDB/OrgDb/3.8/org.Plasmodium_chabaudi_chabaudi.plasmo.db.sqlite"
"3.8","FungiDB-39_AfumigatusAf293",29.42,"10130","9834","GFF","http://FungiDB.org/common/downloads/Current_Release/AfumigatusAf293/gff/data/FungiDB-39_AfumigatusAf293.gff","39","Aspergillus fumigatus","Aspergillus fumigatus Af293","Af293",330879,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Aspergillus fumigatus Af293 genome wide annotations","FungiDB 39 genome annotations for Aspergillus fumigatus Af293","OrgDb","SQLiteFile","org.Aspergillus_fumigatus_Af293.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Aspergillus_fumigatus_Af293.fungi.db.sqlite"
"3.8","FungiDB-39_AfischeriNRRL181",31.77,"10678","10235","GFF","http://FungiDB.org/common/downloads/Current_Release/AfischeriNRRL181/gff/data/FungiDB-39_AfischeriNRRL181.gff","39","Aspergillus fischeri","Aspergillus fischeri NRRL 181","NRRL 181",331117,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Aspergillus fischeri NRRL 181 genome wide annotations","FungiDB 39 genome annotations for Aspergillus fischeri NRRL 181","OrgDb","SQLiteFile","org.Aspergillus_fischeri_NRRL_181.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Aspergillus_fischeri_NRRL_181.fungi.db.sqlite"
"3.8","FungiDB-39_BcinereaB05-10",42.63,"12073","10601","GFF","http://FungiDB.org/common/downloads/Current_Release/BcinereaB05-10/gff/data/FungiDB-39_BcinereaB05-10.gff","39","Botrytis cinerea","Botrytis cinerea B05.10","B05.10",332648,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Botrytis cinerea B05.10 genome wide annotations","FungiDB 39 genome annotations for Botrytis cinerea B05.10","OrgDb","SQLiteFile","org.Botrytis_cinerea_B05_10.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Botrytis_cinerea_B05_10.fungi.db.sqlite"
"3.8","FungiDB-39_AflavusNRRL3357",36.92,"13531","12596","GFF","http://FungiDB.org/common/downloads/Current_Release/AflavusNRRL3357/gff/data/FungiDB-39_AflavusNRRL3357.gff","39","Aspergillus flavus","Aspergillus flavus NRRL3357","NRRL3357",332952,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Aspergillus flavus NRRL3357 genome wide annotations","FungiDB 39 genome annotations for Aspergillus flavus NRRL3357","OrgDb","SQLiteFile","org.Aspergillus_flavus_NRRL3357.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Aspergillus_flavus_NRRL3357.fungi.db.sqlite"
"3.8","PiroplasmaDB-39_TparvaMuguga",8.35,"4167","4030","GFF","http://PiroplasmaDB.org/common/downloads/Current_Release/TparvaMuguga/gff/data/PiroplasmaDB-39_TparvaMuguga.gff","39","Theileria parva","Theileria parva strain Muguga","strain Muguga",333668,TRUE,"PiroplasmaDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Piroplasma","Theileria parva strain Muguga genome wide annotations","PiroplasmaDB 39 genome annotations for Theileria parva strain Muguga","OrgDb","SQLiteFile","org.Theileria_parva_strain_Muguga.piroplasma.db.sqlite","EuPathDB/OrgDb/3.8/org.Theileria_parva_strain_Muguga.piroplasma.db.sqlite"
"3.8","FungiDB-39_Fverticillioides7600",41.89,"16240","14879","GFF","http://FungiDB.org/common/downloads/Current_Release/Fverticillioides7600/gff/data/FungiDB-39_Fverticillioides7600.gff","39","Fusarium verticillioides","Fusarium verticillioides 7600","7600",334819,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Fusarium verticillioides 7600 genome wide annotations","FungiDB 39 genome annotations for Fusarium verticillioides 7600","OrgDb","SQLiteFile","org.Fusarium_verticillioides_7600.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Fusarium_verticillioides_7600.fungi.db.sqlite"
"3.8","FungiDB-39_ZtriticiIPO323",39.73,"11969","9520","GFF","http://FungiDB.org/common/downloads/Current_Release/ZtriticiIPO323/gff/data/FungiDB-39_ZtriticiIPO323.gff","39","Zymoseptoria tritici","Zymoseptoria tritici IPO323","IPO323",336722,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Zymoseptoria tritici IPO323 genome wide annotations","FungiDB 39 genome annotations for Zymoseptoria tritici IPO323","OrgDb","SQLiteFile","org.Zymoseptoria_tritici_IPO323.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Zymoseptoria_tritici_IPO323.fungi.db.sqlite"
"3.8","FungiDB-39_Ureesii1704",22.33,"7856","7137","GFF","http://FungiDB.org/common/downloads/Current_Release/Ureesii1704/gff/data/FungiDB-39_Ureesii1704.gff","39","Uncinocarpus reesii","Uncinocarpus reesii 1704","1704",336963,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Uncinocarpus reesii 1704 genome wide annotations","FungiDB 39 genome annotations for Uncinocarpus reesii 1704","OrgDb","SQLiteFile","org.Uncinocarpus_reesii_1704.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Uncinocarpus_reesii_1704.fungi.db.sqlite"
"3.8","FungiDB-39_HcapsulatumNAm1",33.03,"9402","8592","GFF","http://FungiDB.org/common/downloads/Current_Release/HcapsulatumNAm1/gff/data/FungiDB-39_HcapsulatumNAm1.gff","39","Histoplasma capsulatum","Histoplasma capsulatum NAm1","NAm1",339724,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Histoplasma capsulatum NAm1 genome wide annotations","FungiDB 39 genome annotations for Histoplasma capsulatum NAm1","OrgDb","SQLiteFile","org.Histoplasma_capsulatum_NAm1.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Histoplasma_capsulatum_NAm1.fungi.db.sqlite"
"3.8","FungiDB-39_AterreusNIH2624",29.36,"10551","9968","GFF","http://FungiDB.org/common/downloads/Current_Release/AterreusNIH2624/gff/data/FungiDB-39_AterreusNIH2624.gff","39","Aspergillus terreus","Aspergillus terreus NIH2624","NIH2624",341663,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Aspergillus terreus NIH2624 genome wide annotations","FungiDB 39 genome annotations for Aspergillus terreus NIH2624","OrgDb","SQLiteFile","org.Aspergillus_terreus_NIH2624.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Aspergillus_terreus_NIH2624.fungi.db.sqlite"
"3.8","FungiDB-39_AclavatusNRRL1",27.89,"9428","8886","GFF","http://FungiDB.org/common/downloads/Current_Release/AclavatusNRRL1/gff/data/FungiDB-39_AclavatusNRRL1.gff","39","Aspergillus clavatus","Aspergillus clavatus NRRL 1","NRRL 1",344612,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Aspergillus clavatus NRRL 1 genome wide annotations","FungiDB 39 genome annotations for Aspergillus clavatus NRRL 1","OrgDb","SQLiteFile","org.Aspergillus_clavatus_NRRL_1.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Aspergillus_clavatus_NRRL_1.fungi.db.sqlite"
"3.8","TriTrypDB-39_LmajorFriedlin",32.86,"9378","8399","GFF","http://TriTrypDB.org/common/downloads/Current_Release/LmajorFriedlin/gff/data/TriTrypDB-39_LmajorFriedlin.gff","39","Leishmania major","Leishmania major strain Friedlin","strain Friedlin",347515,TRUE,"TriTrypDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Trypanosome,Kinetoplastid,Leishmania","Leishmania major strain Friedlin genome wide annotations","TriTrypDB 39 genome annotations for Leishmania major strain Friedlin","OrgDb","SQLiteFile","org.Leishmania_major_strain_Friedlin.tritryp.db.sqlite","EuPathDB/OrgDb/3.8/org.Leishmania_major_strain_Friedlin.tritryp.db.sqlite"
"3.8","PlasmoDB-39_Pyoeliiyoelii17XNL",22.94,"7774","7474","GFF","http://PlasmoDB.org/common/downloads/Current_Release/Pyoeliiyoelii17XNL/gff/data/PlasmoDB-39_Pyoeliiyoelii17XNL.gff","39","Plasmodium yoelii","Plasmodium yoelii yoelii 17XNL","yoelii 17XNL",352914,TRUE,"PlasmoDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Plasmodium","Plasmodium yoelii yoelii 17XNL genome wide annotations","PlasmoDB 39 genome annotations for Plasmodium yoelii yoelii 17XNL","OrgDb","SQLiteFile","org.Plasmodium_yoelii_yoelii_17XNL.plasmo.db.sqlite","EuPathDB/OrgDb/3.8/org.Plasmodium_yoelii_yoelii_17XNL.plasmo.db.sqlite"
"3.8","CryptoDB-39_ChominisTU502",8.74,"3956","3886","GFF","http://CryptoDB.org/common/downloads/Current_Release/ChominisTU502/gff/data/CryptoDB-39_ChominisTU502.gff","39","Cryptosporidium hominis","Cryptosporidium hominis TU502","TU502",353151,TRUE,"CryptoDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Cryptosporidium","Cryptosporidium hominis TU502 genome wide annotations","CryptoDB 39 genome annotations for Cryptosporidium hominis TU502","OrgDb","SQLiteFile","org.Cryptosporidium_hominis_TU502.crypto.db.sqlite","EuPathDB/OrgDb/3.8/org.Cryptosporidium_hominis_TU502.crypto.db.sqlite"
"3.8","CryptoDB-39_CparvumIowaII",9.1,"4020","3935","GFF","http://CryptoDB.org/common/downloads/Current_Release/CparvumIowaII/gff/data/CryptoDB-39_CparvumIowaII.gff","39","Cryptosporidium parvum","Cryptosporidium parvum Iowa II","Iowa II",353152,TRUE,"CryptoDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Cryptosporidium","Cryptosporidium parvum Iowa II genome wide annotations","CryptoDB 39 genome annotations for Cryptosporidium parvum Iowa II","OrgDb","SQLiteFile","org.Cryptosporidium_parvum_Iowa_II.crypto.db.sqlite","EuPathDB/OrgDb/3.8/org.Cryptosporidium_parvum_Iowa_II.crypto.db.sqlite"
"3.8","TriTrypDB-39_TcruziCLBrener",36.03,"3397","2124","GFF","http://TriTrypDB.org/common/downloads/Current_Release/TcruziCLBrener/gff/data/TriTrypDB-39_TcruziCLBrener.gff","39","Trypanosoma cruzi","Trypanosoma cruzi strain CL Brener","strain CL Brener",353153,TRUE,"TriTrypDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Trypanosome,Kinetoplastid,Leishmania","Trypanosoma cruzi strain CL Brener genome wide annotations","TriTrypDB 39 genome annotations for Trypanosoma cruzi strain CL Brener","OrgDb","SQLiteFile","org.Trypanosoma_cruzi_strain_CL_Brener.tritryp.db.sqlite","EuPathDB/OrgDb/3.8/org.Trypanosoma_cruzi_strain_CL_Brener.tritryp.db.sqlite"
"3.8","PiroplasmaDB-39_TannulataAnkara",8.36,"3845","3796","GFF","http://PiroplasmaDB.org/common/downloads/Current_Release/TannulataAnkara/gff/data/PiroplasmaDB-39_TannulataAnkara.gff","39","Theileria annulata","Theileria annulata strain Ankara","strain Ankara",353154,TRUE,"PiroplasmaDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Piroplasma","Theileria annulata strain Ankara genome wide annotations","PiroplasmaDB 39 genome annotations for Theileria annulata strain Ankara","OrgDb","SQLiteFile","org.Theileria_annulata_strain_Ankara.piroplasma.db.sqlite","EuPathDB/OrgDb/3.8/org.Theileria_annulata_strain_Ankara.piroplasma.db.sqlite"
"3.8","PlasmoDB-39_Pfalciparum3D7",23.33,"5712","5458","GFF","http://PlasmoDB.org/common/downloads/Current_Release/Pfalciparum3D7/gff/data/PlasmoDB-39_Pfalciparum3D7.gff","39","Plasmodium falciparum","Plasmodium falciparum 3D7","3D7",36329,TRUE,"PlasmoDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Plasmodium","Plasmodium falciparum 3D7 genome wide annotations","PlasmoDB 39 genome annotations for Plasmodium falciparum 3D7","OrgDb","SQLiteFile","org.Plasmodium_falciparum_3D7.plasmo.db.sqlite","EuPathDB/OrgDb/3.8/org.Plasmodium_falciparum_3D7.plasmo.db.sqlite"
"3.8","FungiDB-39_NcrassaOR74A",41.1,"10591","9757","GFF","http://FungiDB.org/common/downloads/Current_Release/NcrassaOR74A/gff/data/FungiDB-39_NcrassaOR74A.gff","39","Neurospora crassa","Neurospora crassa OR74A","OR74A",367110,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Neurospora crassa OR74A genome wide annotations","FungiDB 39 genome annotations for Neurospora crassa OR74A","OrgDb","SQLiteFile","org.Neurospora_crassa_OR74A.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Neurospora_crassa_OR74A.fungi.db.sqlite"
"3.8","FungiDB-39_CgattiiWM276",18.37,"6724","6563","GFF","http://FungiDB.org/common/downloads/Current_Release/CgattiiWM276/gff/data/FungiDB-39_CgattiiWM276.gff","39","Cryptococcus gattii","Cryptococcus gattii WM276","WM276",367775,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Cryptococcus gattii WM276 genome wide annotations","FungiDB 39 genome annotations for Cryptococcus gattii WM276","OrgDb","SQLiteFile","org.Cryptococcus_gattii_WM276.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Cryptococcus_gattii_WM276.fungi.db.sqlite"
"3.8","AmoebaDB-39_EdisparSAW760",22.96,"10262","8748","GFF","http://AmoebaDB.org/common/downloads/Current_Release/EdisparSAW760/gff/data/AmoebaDB-39_EdisparSAW760.gff","39","Entamoeba dispar","Entamoeba dispar SAW760","SAW760",370354,TRUE,"AmoebaDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Amoeba","Entamoeba dispar SAW760 genome wide annotations","AmoebaDB 39 genome annotations for Entamoeba dispar SAW760","OrgDb","SQLiteFile","org.Entamoeba_dispar_SAW760.amoeba.db.sqlite","EuPathDB/OrgDb/3.8/org.Entamoeba_dispar_SAW760.amoeba.db.sqlite"
"3.8","AmoebaDB-39_EinvadensIP1",40.88,"12433","11955","GFF","http://AmoebaDB.org/common/downloads/Current_Release/EinvadensIP1/gff/data/AmoebaDB-39_EinvadensIP1.gff","39","Entamoeba invadens","Entamoeba invadens IP1","IP1",370355,TRUE,"AmoebaDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Amoeba","Entamoeba invadens IP1 genome wide annotations","AmoebaDB 39 genome annotations for Entamoeba invadens IP1","OrgDb","SQLiteFile","org.Entamoeba_invadens_IP1.amoeba.db.sqlite","EuPathDB/OrgDb/3.8/org.Entamoeba_invadens_IP1.amoeba.db.sqlite"
"3.8","FungiDB-39_AnigerATCC1015",34.85,"11223","10783","GFF","http://FungiDB.org/common/downloads/Current_Release/AnigerATCC1015/gff/data/FungiDB-39_AnigerATCC1015.gff","39","Aspergillus niger","Aspergillus niger ATCC 1015","ATCC 1015",380704,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Aspergillus niger ATCC 1015 genome wide annotations","FungiDB 39 genome annotations for Aspergillus niger ATCC 1015","OrgDb","SQLiteFile","org.Aspergillus_niger_ATCC_1015.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Aspergillus_niger_ATCC_1015.fungi.db.sqlite"
"3.8","ToxoDB-39_TgondiiRH",4.03,"63","26","GFF","http://ToxoDB.org/common/downloads/Current_Release/TgondiiRH/gff/data/ToxoDB-39_TgondiiRH.gff","39","Toxoplasma gondii","Toxoplasma gondii RH","RH",383379,TRUE,"ToxoDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Toxoplasmosis","Toxoplasma gondii RH genome wide annotations","ToxoDB 39 genome annotations for Toxoplasma gondii RH","OrgDb","SQLiteFile","org.Toxoplasma_gondii_RH.toxo.db.sqlite","EuPathDB/OrgDb/3.8/org.Toxoplasma_gondii_RH.toxo.db.sqlite"
"3.8","FungiDB-39_CimmitisH538-4",27.46,"10724","9444","GFF","http://FungiDB.org/common/downloads/Current_Release/CimmitisH538-4/gff/data/FungiDB-39_CimmitisH538-4.gff","39","Coccidioides immitis","Coccidioides immitis H538.4","H538.4",396776,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Coccidioides immitis H538.4 genome wide annotations","FungiDB 39 genome annotations for Coccidioides immitis H538.4","OrgDb","SQLiteFile","org.Coccidioides_immitis_H538_4.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Coccidioides_immitis_H538_4.fungi.db.sqlite"
"3.8","FungiDB-39_SjaponicusyFS275",11.81,"5232","4608","GFF","http://FungiDB.org/common/downloads/Current_Release/SjaponicusyFS275/gff/data/FungiDB-39_SjaponicusyFS275.gff","39","Schizosaccharomyces japonicus","Schizosaccharomyces japonicus yFS275","yFS275",402676,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Schizosaccharomyces japonicus yFS275 genome wide annotations","FungiDB 39 genome annotations for Schizosaccharomyces japonicus yFS275","OrgDb","SQLiteFile","org.Schizosaccharomyces_japonicus_yFS275.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Schizosaccharomyces_japonicus_yFS275.fungi.db.sqlite"
"3.8","FungiDB-39_BdendrobatidisJEL423",23.9,"8897","7310","GFF","http://FungiDB.org/common/downloads/Current_Release/BdendrobatidisJEL423/gff/data/FungiDB-39_BdendrobatidisJEL423.gff","39","Batrachochytrium dendrobatidis","Batrachochytrium dendrobatidis JEL423","JEL423",403673,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Batrachochytrium dendrobatidis JEL423 genome wide annotations","FungiDB 39 genome annotations for Batrachochytrium dendrobatidis JEL423","OrgDb","SQLiteFile","org.Batrachochytrium_dendrobatidis_JEL423.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Batrachochytrium_dendrobatidis_JEL423.fungi.db.sqlite"
"3.8","FungiDB-39_PinfestansT30-4",228.54,"19344","17424","GFF","http://FungiDB.org/common/downloads/Current_Release/PinfestansT30-4/gff/data/FungiDB-39_PinfestansT30-4.gff","39","Phytophthora infestans","Phytophthora infestans T30-4","T30-4",403677,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Phytophthora infestans T30-4 genome wide annotations","FungiDB 39 genome annotations for Phytophthora infestans T30-4","OrgDb","SQLiteFile","org.Phytophthora_infestans_T30-4.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Phytophthora_infestans_T30-4.fungi.db.sqlite"
"3.8","TrichDB-39_TvaginalisG3",176.41,"98611","97312","GFF","http://TrichDB.org/common/downloads/Current_Release/TvaginalisG3/gff/data/TrichDB-39_TvaginalisG3.gff","39","Trichomonas vaginalis","Trichomonas vaginalis G3","G3",412133,TRUE,"TrichDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Trichomonas","Trichomonas vaginalis G3 genome wide annotations","TrichDB 39 genome annotations for Trichomonas vaginalis G3","OrgDb","SQLiteFile","org.Trichomonas_vaginalis_G3.trich.db.sqlite","EuPathDB/OrgDb/3.8/org.Trichomonas_vaginalis_G3.trich.db.sqlite"
"3.8","ToxoDB-39_EtenellaHoughton",51.86,"8634","7252","GFF","http://ToxoDB.org/common/downloads/Current_Release/EtenellaHoughton/gff/data/ToxoDB-39_EtenellaHoughton.gff","39","Eimeria tenella","Eimeria tenella strain Houghton","strain Houghton",413949,TRUE,"ToxoDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Toxoplasmosis","Eimeria tenella strain Houghton genome wide annotations","ToxoDB 39 genome annotations for Eimeria tenella strain Houghton","OrgDb","SQLiteFile","org.Eimeria_tenella_strain_Houghton.toxo.db.sqlite","EuPathDB/OrgDb/3.8/org.Eimeria_tenella_strain_Houghton.toxo.db.sqlite"
"3.8","FungiDB-39_PgraminisCRL75-36-700-3",88.72,"16309","12705","GFF","http://FungiDB.org/common/downloads/Current_Release/PgraminisCRL75-36-700-3/gff/data/FungiDB-39_PgraminisCRL75-36-700-3.gff","39","Puccinia graminis","Puccinia graminis f. sp. tritici CRL 75-36-700-3","f. sp. tritici CRL 75-36-700-3",418459,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Puccinia graminis f. sp. tritici CRL 75-36-700-3 genome wide annotations","FungiDB 39 genome annotations for Puccinia graminis f. sp. tritici CRL 75-36-700-3","OrgDb","SQLiteFile","org.Puccinia_graminis_f_sp_tritici_CRL_75-36-700-3.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Puccinia_graminis_f_sp_tritici_CRL_75-36-700-3.fungi.db.sqlite"
