BiocVersion,Genome,NumGenes,NumOrthologs,SourceType,SourceUrl,SourceVersion,Species,TaxonomyId,Coordinate_1_based,DataProvider,Maintainer,Tags,BsgenomePkg,GrangesPkg,OrganismdbiPkg,OrgdbPkg,TxdbPkg,Strain,Taxon,Genus,Sp,BsgenomeFile,GrangesFile,OrganismdbiFile,OrgdbFile,TxdbFile,TaxonUnmodified,Title,Description,RDataClass,DispatchClass,ResourceName,RDataPath
v3.9,PlasmoDB-44_Pvinckeivinckeivinckei,5009,4944,GFF,http://PlasmoDB.org/common/downloads/release-42/Pvinckeivinckeivinckei/gff/data/PlasmoDB-42_Pvinckeivinckeivinckei.gff,42,Plasmodium vinckei,5860,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.vinckei.vinckei.vinckei.v42,GRanges.Plasmodium.vinckei.vinckei.vinckei.v42.rda,plasmodb.Plasmodium.vinckei.vinckei.vinckei.v42,org.Pvinckei.vinckei.vinckei.v42.eg.db,TxDb.Plasmodium.vinckei.vinckei.vinckei.PlasmoDB.v42,vinckei.vinckei,Plasmodium vinckei vinckei vinckei,Plasmodium,vinckei,EuPathDB/BSgenome/v3.9/BSGenome.Plasmodium.vinckei.vinckei.vinckei.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Plasmodium.vinckei.vinckei.vinckei.v42.rda,EuPathDB/OrganismDbi/v3.9/plasmodb.Plasmodium.vinckei.vinckei.vinckei.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Pvinckei.vinckei.vinckei.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Plasmodium.vinckei.vinckei.vinckei.PlasmoDB.v42.sqlite,Plasmodium vinckei vinckei strain vinckei,Transcript information for Plasmodium vinckei vinckei vinckei,PlasmoDB 42 annotations for Plasmodium vinckei vinckei vinckei,OrgDb,SQLiteFile,org.Pvinckei.vinckei.vinckei.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Pvinckei.vinckei.vinckei.v42.eg.sqlite
v3.9,PlasmoDB-44_PvivaxP01,6830,6660,GFF,http://PlasmoDB.org/common/downloads/release-42/PvivaxP01/gff/data/PlasmoDB-42_PvivaxP01.gff,42,Plasmodium vivax,5855,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.vivax.P01.v42,GRanges.Plasmodium.vivax.P01.v42.rda,plasmodb.Plasmodium.vivax.P01.v42,org.Pvivax.P01.v42.eg.db,TxDb.Plasmodium.vivax.P01.PlasmoDB.v42,P01,Plasmodium vivax P01,Plasmodium,vivax,EuPathDB/BSgenome/v3.9/BSGenome.Plasmodium.vivax.P01.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Plasmodium.vivax.P01.v42.rda,EuPathDB/OrganismDbi/v3.9/plasmodb.Plasmodium.vivax.P01.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Pvivax.P01.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Plasmodium.vivax.P01.PlasmoDB.v42.sqlite,Plasmodium vivax P01,Transcript information for Plasmodium vivax P01,PlasmoDB 42 annotations for Plasmodium vivax P01,OrgDb,SQLiteFile,org.Pvivax.P01.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Pvivax.P01.v42.eg.sqlite
v3.9,PlasmoDB-44_PvivaxSal1,5665,5586,GFF,http://PlasmoDB.org/common/downloads/release-42/PvivaxSal1/gff/data/PlasmoDB-42_PvivaxSal1.gff,42,Plasmodium vivax (STRAIN SAL-I),126793,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.vivax.Sal.1.v42,GRanges.Plasmodium.vivax.Sal.1.v42.rda,plasmodb.Plasmodium.vivax.Sal.1.v42,org.Pvivax.Sal.1.v42.eg.db,TxDb.Plasmodium.vivax.Sal.1.PlasmoDB.v42,Sal.1,Plasmodium vivax Sal 1,Plasmodium,vivax,EuPathDB/BSgenome/v3.9/BSGenome.Plasmodium.vivax.Sal.1.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Plasmodium.vivax.Sal.1.v42.rda,EuPathDB/OrganismDbi/v3.9/plasmodb.Plasmodium.vivax.Sal.1.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Pvivax.Sal.1.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Plasmodium.vivax.Sal.1.PlasmoDB.v42.sqlite,Plasmodium vivax Sal-1,Transcript information for Plasmodium vivax Sal 1,PlasmoDB 42 annotations for Plasmodium vivax Sal 1,OrgDb,SQLiteFile,org.Pvivax.Sal.1.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Pvivax.Sal.1.v42.eg.sqlite
v3.9,PlasmoDB-44_Pyoeliiyoelii17X,6257,6091,GFF,http://PlasmoDB.org/common/downloads/release-42/Pyoeliiyoelii17X/gff/data/PlasmoDB-42_Pyoeliiyoelii17X.gff,42,Plasmodium yoelii,5861,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.yoelii.yoelii.17X.v42,GRanges.Plasmodium.yoelii.yoelii.17X.v42.rda,plasmodb.Plasmodium.yoelii.yoelii.17X.v42,org.Pyoelii.yoelii.17X.v42.eg.db,TxDb.Plasmodium.yoelii.yoelii.17X.PlasmoDB.v42,yoelii.17X,Plasmodium yoelii yoelii 17X,Plasmodium,yoelii,EuPathDB/BSgenome/v3.9/BSGenome.Plasmodium.yoelii.yoelii.17X.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Plasmodium.yoelii.yoelii.17X.v42.rda,EuPathDB/OrganismDbi/v3.9/plasmodb.Plasmodium.yoelii.yoelii.17X.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Pyoelii.yoelii.17X.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Plasmodium.yoelii.yoelii.17X.PlasmoDB.v42.sqlite,Plasmodium yoelii yoelii 17X,Transcript information for Plasmodium yoelii yoelii 17X,PlasmoDB 42 annotations for Plasmodium yoelii yoelii 17X,OrgDb,SQLiteFile,org.Pyoelii.yoelii.17X.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Pyoelii.yoelii.17X.v42.eg.sqlite
v3.9,PlasmoDB-44_Pyoeliiyoelii17XNL,7774,7474,GFF,http://PlasmoDB.org/common/downloads/release-42/Pyoeliiyoelii17XNL/gff/data/PlasmoDB-42_Pyoeliiyoelii17XNL.gff,42,Plasmodium yoelii yoelii 17XNL,352914,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.yoelii.yoelii.17XNL.v42,GRanges.Plasmodium.yoelii.yoelii.17XNL.v42.rda,plasmodb.Plasmodium.yoelii.yoelii.17XNL.v42,org.Pyoelii.yoelii.17XNL.v42.eg.db,TxDb.Plasmodium.yoelii.yoelii.17XNL.PlasmoDB.v42,yoelii.17XNL,Plasmodium yoelii yoelii 17XNL,Plasmodium,yoelii,EuPathDB/BSgenome/v3.9/BSGenome.Plasmodium.yoelii.yoelii.17XNL.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Plasmodium.yoelii.yoelii.17XNL.v42.rda,EuPathDB/OrganismDbi/v3.9/plasmodb.Plasmodium.yoelii.yoelii.17XNL.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Pyoelii.yoelii.17XNL.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Plasmodium.yoelii.yoelii.17XNL.PlasmoDB.v42.sqlite,Plasmodium yoelii yoelii 17XNL,Transcript information for Plasmodium yoelii yoelii 17XNL,PlasmoDB 42 annotations for Plasmodium yoelii yoelii 17XNL,OrgDb,SQLiteFile,org.Pyoelii.yoelii.17XNL.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Pyoelii.yoelii.17XNL.v42.eg.sqlite
v3.9,PlasmoDB-44_PyoeliiyoeliiYM,5815,5683,GFF,http://PlasmoDB.org/common/downloads/release-42/PyoeliiyoeliiYM/gff/data/PlasmoDB-42_PyoeliiyoeliiYM.gff,42,Plasmodium yoelii,5861,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.yoelii.yoelii.YM.v42,GRanges.Plasmodium.yoelii.yoelii.YM.v42.rda,plasmodb.Plasmodium.yoelii.yoelii.YM.v42,org.Pyoelii.yoelii.YM.v42.eg.db,TxDb.Plasmodium.yoelii.yoelii.YM.PlasmoDB.v42,yoelii.YM,Plasmodium yoelii yoelii YM,Plasmodium,yoelii,EuPathDB/BSgenome/v3.9/BSGenome.Plasmodium.yoelii.yoelii.YM.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Plasmodium.yoelii.yoelii.YM.v42.rda,EuPathDB/OrganismDbi/v3.9/plasmodb.Plasmodium.yoelii.yoelii.YM.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Pyoelii.yoelii.YM.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Plasmodium.yoelii.yoelii.YM.PlasmoDB.v42.sqlite,Plasmodium yoelii yoelii YM,Transcript information for Plasmodium yoelii yoelii YM,PlasmoDB 42 annotations for Plasmodium yoelii yoelii YM,OrgDb,SQLiteFile,org.Pyoelii.yoelii.YM.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Pyoelii.yoelii.YM.v42.eg.sqlite
v3.9,SchistoDB-44_ShaematobiumEgypt,12021,10651,GFF,http://SchistoDB.net/common/downloads/release-42/ShaematobiumEgypt/gff/data/SchistoDB-42_ShaematobiumEgypt.gff,42,Schistosoma haematobium,6185,TRUE,SchistoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Schistosoma,BSGenome.Schistosoma.haematobium.Egypt.v42,GRanges.Schistosoma.haematobium.Egypt.v42.rda,schistodb.Schistosoma.haematobium.Egypt.v42,org.Shaematobium.Egypt.v42.eg.db,TxDb.Schistosoma.haematobium.Egypt.SchistoDB.v42,Egypt,Schistosoma haematobium Egypt,Schistosoma,haematobium,EuPathDB/BSgenome/v3.9/BSGenome.Schistosoma.haematobium.Egypt.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Schistosoma.haematobium.Egypt.v42.rda,EuPathDB/OrganismDbi/v3.9/schistodb.Schistosoma.haematobium.Egypt.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Shaematobium.Egypt.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Schistosoma.haematobium.Egypt.SchistoDB.v42.sqlite,Schistosoma haematobium Egypt,Transcript information for Schistosoma haematobium Egypt,SchistoDB 42 annotations for Schistosoma haematobium Egypt,OrgDb,SQLiteFile,org.Shaematobium.Egypt.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Shaematobium.Egypt.v42.eg.sqlite
v3.9,ToxoDB-44_CcayetanensisCHN_HEN01,7592,5471,GFF,http://ToxoDB.org/common/downloads/release-42/CcayetanensisCHN_HEN01/gff/data/ToxoDB-42_CcayetanensisCHN_HEN01.gff,42,Cyclospora cayetanensis,88456,TRUE,ToxoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Toxoplasmosis,BSGenome.Cyclospora.cayetanensis.CHN.HEN01.v42,GRanges.Cyclospora.cayetanensis.CHN.HEN01.v42.rda,toxodb.Cyclospora.cayetanensis.CHN.HEN01.v42,org.Ccayetanensis.CHN.HEN01.v42.eg.db,TxDb.Cyclospora.cayetanensis.CHN.HEN01.ToxoDB.v42,strain.CHN.HEN01,Cyclospora cayetanensis CHN HEN01,Cyclospora,cayetanensis,EuPathDB/BSgenome/v3.9/BSGenome.Cyclospora.cayetanensis.CHN.HEN01.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Cyclospora.cayetanensis.CHN.HEN01.v42.rda,EuPathDB/OrganismDbi/v3.9/toxodb.Cyclospora.cayetanensis.CHN.HEN01.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Ccayetanensis.CHN.HEN01.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Cyclospora.cayetanensis.CHN.HEN01.ToxoDB.v42.sqlite,Cyclospora cayetanensis strain CHN_HEN01,Transcript information for Cyclospora cayetanensis CHN HEN01,ToxoDB 42 annotations for Cyclospora cayetanensis CHN HEN01,OrgDb,SQLiteFile,org.Ccayetanensis.CHN.HEN01.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Ccayetanensis.CHN.HEN01.v42.eg.sqlite
v3.9,ToxoDB-44_CsuisWienI,11767,6913,GFF,http://ToxoDB.org/common/downloads/release-42/CsuisWienI/gff/data/ToxoDB-42_CsuisWienI.gff,42,Cystoisospora suis,483139,TRUE,ToxoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Toxoplasmosis,BSGenome.Cystoisospora.suis.Wien.I.v42,GRanges.Cystoisospora.suis.Wien.I.v42.rda,toxodb.Cystoisospora.suis.Wien.I.v42,org.Csuis.Wien.I.v42.eg.db,TxDb.Cystoisospora.suis.Wien.I.ToxoDB.v42,strain.Wien.I,Cystoisospora suis Wien I,Cystoisospora,suis,EuPathDB/BSgenome/v3.9/BSGenome.Cystoisospora.suis.Wien.I.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Cystoisospora.suis.Wien.I.v42.rda,EuPathDB/OrganismDbi/v3.9/toxodb.Cystoisospora.suis.Wien.I.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Csuis.Wien.I.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Cystoisospora.suis.Wien.I.ToxoDB.v42.sqlite,Cystoisospora suis strain Wien I,Transcript information for Cystoisospora suis Wien I,ToxoDB 42 annotations for Cystoisospora suis Wien I,OrgDb,SQLiteFile,org.Csuis.Wien.I.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Csuis.Wien.I.v42.eg.sqlite
v3.9,ToxoDB-44_EacervulinaHoughton,7037,5552,GFF,http://ToxoDB.org/common/downloads/release-42/EacervulinaHoughton/gff/data/ToxoDB-42_EacervulinaHoughton.gff,42,Eimeria acervulina,5801,TRUE,ToxoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Toxoplasmosis,BSGenome.Eimeria.acervulina.Houghton.v42,GRanges.Eimeria.acervulina.Houghton.v42.rda,toxodb.Eimeria.acervulina.Houghton.v42,org.Eacervulina.Houghton.v42.eg.db,TxDb.Eimeria.acervulina.Houghton.ToxoDB.v42,Houghton,Eimeria acervulina Houghton,Eimeria,acervulina,EuPathDB/BSgenome/v3.9/BSGenome.Eimeria.acervulina.Houghton.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Eimeria.acervulina.Houghton.v42.rda,EuPathDB/OrganismDbi/v3.9/toxodb.Eimeria.acervulina.Houghton.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Eacervulina.Houghton.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Eimeria.acervulina.Houghton.ToxoDB.v42.sqlite,Eimeria acervulina Houghton,Transcript information for Eimeria acervulina Houghton,ToxoDB 42 annotations for Eimeria acervulina Houghton,OrgDb,SQLiteFile,org.Eacervulina.Houghton.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Eacervulina.Houghton.v42.eg.sqlite
v3.9,ToxoDB-44_EbrunettiHoughton,8893,5225,GFF,http://ToxoDB.org/common/downloads/release-42/EbrunettiHoughton/gff/data/ToxoDB-42_EbrunettiHoughton.gff,42,Eimeria brunetti,51314,TRUE,ToxoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Toxoplasmosis,BSGenome.Eimeria.brunetti.Houghton.v42,GRanges.Eimeria.brunetti.Houghton.v42.rda,toxodb.Eimeria.brunetti.Houghton.v42,org.Ebrunetti.Houghton.v42.eg.db,TxDb.Eimeria.brunetti.Houghton.ToxoDB.v42,Houghton,Eimeria brunetti Houghton,Eimeria,brunetti,EuPathDB/BSgenome/v3.9/BSGenome.Eimeria.brunetti.Houghton.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Eimeria.brunetti.Houghton.v42.rda,EuPathDB/OrganismDbi/v3.9/toxodb.Eimeria.brunetti.Houghton.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Ebrunetti.Houghton.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Eimeria.brunetti.Houghton.ToxoDB.v42.sqlite,Eimeria brunetti Houghton,Transcript information for Eimeria brunetti Houghton,ToxoDB 42 annotations for Eimeria brunetti Houghton,OrgDb,SQLiteFile,org.Ebrunetti.Houghton.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Ebrunetti.Houghton.v42.eg.sqlite
v3.9,ToxoDB-44_EfalciformisBayerHaberkorn1970,6037,5172,GFF,http://ToxoDB.org/common/downloads/release-42/EfalciformisBayerHaberkorn1970/gff/data/ToxoDB-42_EfalciformisBayerHaberkorn1970.gff,42,Eimeria falciformis,84963,TRUE,ToxoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Toxoplasmosis,BSGenome.Eimeria.falciformis.Bayer.Haberkorn.1970.v42,GRanges.Eimeria.falciformis.Bayer.Haberkorn.1970.v42.rda,toxodb.Eimeria.falciformis.Bayer.Haberkorn.1970.v42,org.Efalciformis.Bayer.Haberkorn.1970.v42.eg.db,TxDb.Eimeria.falciformis.Bayer.Haberkorn.1970.ToxoDB.v42,Bayer.Haberkorn.1970,Eimeria falciformis Bayer Haberkorn 1970,Eimeria,falciformis,EuPathDB/BSgenome/v3.9/BSGenome.Eimeria.falciformis.Bayer.Haberkorn.1970.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Eimeria.falciformis.Bayer.Haberkorn.1970.v42.rda,EuPathDB/OrganismDbi/v3.9/toxodb.Eimeria.falciformis.Bayer.Haberkorn.1970.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Efalciformis.Bayer.Haberkorn.1970.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Eimeria.falciformis.Bayer.Haberkorn.1970.ToxoDB.v42.sqlite,Eimeria falciformis Bayer Haberkorn 1970,Transcript information for Eimeria falciformis Bayer Haberkorn 1970,ToxoDB 42 annotations for Eimeria falciformis Bayer Haberkorn 1970,OrgDb,SQLiteFile,org.Efalciformis.Bayer.Haberkorn.1970.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Efalciformis.Bayer.Haberkorn.1970.v42.eg.sqlite
v3.9,ToxoDB-44_EmaximaWeybridge,6249,4840,GFF,http://ToxoDB.org/common/downloads/release-42/EmaximaWeybridge/gff/data/ToxoDB-42_EmaximaWeybridge.gff,42,Eimeria maxima,5804,TRUE,ToxoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Toxoplasmosis,BSGenome.Eimeria.maxima.Weybridge.v42,GRanges.Eimeria.maxima.Weybridge.v42.rda,toxodb.Eimeria.maxima.Weybridge.v42,org.Emaxima.Weybridge.v42.eg.db,TxDb.Eimeria.maxima.Weybridge.ToxoDB.v42,Weybridge,Eimeria maxima Weybridge,Eimeria,maxima,EuPathDB/BSgenome/v3.9/BSGenome.Eimeria.maxima.Weybridge.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Eimeria.maxima.Weybridge.v42.rda,EuPathDB/OrganismDbi/v3.9/toxodb.Eimeria.maxima.Weybridge.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Emaxima.Weybridge.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Eimeria.maxima.Weybridge.ToxoDB.v42.sqlite,Eimeria maxima Weybridge,Transcript information for Eimeria maxima Weybridge,ToxoDB 42 annotations for Eimeria maxima Weybridge,OrgDb,SQLiteFile,org.Emaxima.Weybridge.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Emaxima.Weybridge.v42.eg.sqlite
v3.9,ToxoDB-44_EmitisHoughton,10254,5378,GFF,http://ToxoDB.org/common/downloads/release-42/EmitisHoughton/gff/data/ToxoDB-42_EmitisHoughton.gff,42,Eimeria mitis,44415,TRUE,ToxoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Toxoplasmosis,BSGenome.Eimeria.mitis.Houghton.v42,GRanges.Eimeria.mitis.Houghton.v42.rda,toxodb.Eimeria.mitis.Houghton.v42,org.Emitis.Houghton.v42.eg.db,TxDb.Eimeria.mitis.Houghton.ToxoDB.v42,Houghton,Eimeria mitis Houghton,Eimeria,mitis,EuPathDB/BSgenome/v3.9/BSGenome.Eimeria.mitis.Houghton.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Eimeria.mitis.Houghton.v42.rda,EuPathDB/OrganismDbi/v3.9/toxodb.Eimeria.mitis.Houghton.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Emitis.Houghton.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Eimeria.mitis.Houghton.ToxoDB.v42.sqlite,Eimeria mitis Houghton,Transcript information for Eimeria mitis Houghton,ToxoDB 42 annotations for Eimeria mitis Houghton,OrgDb,SQLiteFile,org.Emitis.Houghton.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Emitis.Houghton.v42.eg.sqlite
v3.9,ToxoDB-44_EnecatrixHoughton,8864,6824,GFF,http://ToxoDB.org/common/downloads/release-42/EnecatrixHoughton/gff/data/ToxoDB-42_EnecatrixHoughton.gff,42,Eimeria necatrix,51315,TRUE,ToxoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Toxoplasmosis,BSGenome.Eimeria.necatrix.Houghton.v42,GRanges.Eimeria.necatrix.Houghton.v42.rda,toxodb.Eimeria.necatrix.Houghton.v42,org.Enecatrix.Houghton.v42.eg.db,TxDb.Eimeria.necatrix.Houghton.ToxoDB.v42,Houghton,Eimeria necatrix Houghton,Eimeria,necatrix,EuPathDB/BSgenome/v3.9/BSGenome.Eimeria.necatrix.Houghton.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Eimeria.necatrix.Houghton.v42.rda,EuPathDB/OrganismDbi/v3.9/toxodb.Eimeria.necatrix.Houghton.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Enecatrix.Houghton.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Eimeria.necatrix.Houghton.ToxoDB.v42.sqlite,Eimeria necatrix Houghton,Transcript information for Eimeria necatrix Houghton,ToxoDB 42 annotations for Eimeria necatrix Houghton,OrgDb,SQLiteFile,org.Enecatrix.Houghton.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Enecatrix.Houghton.v42.eg.sqlite
v3.9,ToxoDB-44_EpraecoxHoughton,7894,3764,GFF,http://ToxoDB.org/common/downloads/release-42/EpraecoxHoughton/gff/data/ToxoDB-42_EpraecoxHoughton.gff,42,Eimeria praecox,51316,TRUE,ToxoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Toxoplasmosis,BSGenome.Eimeria.praecox.Houghton.v42,GRanges.Eimeria.praecox.Houghton.v42.rda,toxodb.Eimeria.praecox.Houghton.v42,org.Epraecox.Houghton.v42.eg.db,TxDb.Eimeria.praecox.Houghton.ToxoDB.v42,Houghton,Eimeria praecox Houghton,Eimeria,praecox,EuPathDB/BSgenome/v3.9/BSGenome.Eimeria.praecox.Houghton.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Eimeria.praecox.Houghton.v42.rda,EuPathDB/OrganismDbi/v3.9/toxodb.Eimeria.praecox.Houghton.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Epraecox.Houghton.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Eimeria.praecox.Houghton.ToxoDB.v42.sqlite,Eimeria praecox Houghton,Transcript information for Eimeria praecox Houghton,ToxoDB 42 annotations for Eimeria praecox Houghton,OrgDb,SQLiteFile,org.Epraecox.Houghton.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Epraecox.Houghton.v42.eg.sqlite
v3.9,ToxoDB-44_EtenellaHoughton,8634,7252,GFF,http://ToxoDB.org/common/downloads/release-42/EtenellaHoughton/gff/data/ToxoDB-42_EtenellaHoughton.gff,42,Eimeria tenella str. Houghton,413949,TRUE,ToxoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Toxoplasmosis,BSGenome.Eimeria.tenella.Houghton.v42,GRanges.Eimeria.tenella.Houghton.v42.rda,toxodb.Eimeria.tenella.Houghton.v42,org.Etenella.Houghton.v42.eg.db,TxDb.Eimeria.tenella.Houghton.ToxoDB.v42,strain.Houghton,Eimeria tenella Houghton,Eimeria,tenella,EuPathDB/BSgenome/v3.9/BSGenome.Eimeria.tenella.Houghton.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Eimeria.tenella.Houghton.v42.rda,EuPathDB/OrganismDbi/v3.9/toxodb.Eimeria.tenella.Houghton.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Etenella.Houghton.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Eimeria.tenella.Houghton.ToxoDB.v42.sqlite,Eimeria tenella strain Houghton,Transcript information for Eimeria tenella Houghton,ToxoDB 42 annotations for Eimeria tenella Houghton,OrgDb,SQLiteFile,org.Etenella.Houghton.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Etenella.Houghton.v42.eg.sqlite
